code,name
211948,Оп Оболенское (Моск)
190239,Оп Ока (Моск)
044422,Оп Окулово (Окт)
532769,Оп Олимпийская Деревня (С-Кав)
238527,Оп Орудьево (Моск)
932599,Оп ПМС-45 (В-Сиб)
201611,Оп Паниковка (Моск)
176725,Оп Пересна (Моск)
937893,Оп Пионерская (В-Сиб)
994129,Оп Пионеры-Сахалинские (ДВост)
020610,Оп Пихтовое (Окт)
048211,Оп Плитняки (Окт)
991826,Оп Покровка (ДВост)
102628,Оп Приморское-Новое (Клнг)
220025,Оп Пут. Пост 59 км (Моск)
049515,Оп Ревсельга (Окт)
186248,Оп Романовские Дачи (Моск)
771411,Оп Сагра (Сверд)
103828,Оп Светлогорск II (Клнг)
100069,Оп Светлое (Клнг)
075613,Оп Сергиево (Окт)
048813,Оп Сидорово (Окт)
050423,Оп Скнятино (Окт)
180222,Оп Сколково (Моск)
170019,Оп Смоленск-Белорусский (Моск)
858812,Оп Солнышко (Крым)
310753,Оп Сосновцы (Сев)
826313,Оп Сочино (Ю-Ур)
303459,Оп Становое (Сев)
212438,Оп Сторожевое (Моск)
072530,Оп Суйда (Окт)
920110,Оп Тайшетка (В-Сиб)
834714,Оп Талапкер (З-Сиб)
049619,Оп Таржеполь (Окт)
048724,Оп Телжево (Окт)
858723,Оп Темеш (Крым)
858738,Оп Техникум (Крым)
934024,Оп Толбазиха (В-Сиб)
228722,Оп Треполье (Моск)
841116,Оп Укладочный (З-Сиб)
011015,Оп Уница (Окт)
889670,Оп Утиное озеро (Крас)
039316,Оп Ушково (Окт)
992439,Оп Фирсово (ДВост)
193928,Оп Фрезер (Моск)
248361,Оп Хорнвары (Горьк)
995117,Оп Цапко (ДВост)
049411,Оп Челма (Окт)
843111,Оп Чемровка (З-Сиб)
047115,Оп Чудцы (Окт)
221348,Оп Чуфистовка (Моск)
193716,Оп Чухлинка (Моск)
853537,Оп Шелховичиха (З-Сиб)
057757,Оп Шиленка (Окт)
068323,Оп Шуваево (Окт)
192215,Оп Шугарево (Моск)
010318,Оп Шуйский Мост (Окт)
206948,Оп Юсупово (Моск)
248374,Оп Янорсово (Горьк)
903859,Оп Янчукан (В-Сиб)
996336,Оп Ясная Поляна (ДВост)
255344,Оп. Пл. Совхозный (Горьк)
272301,Опарино (Горьк)
067301,Опухлики (Окт)
075401,Ораниенбаум (Окт)
627236,Орбита (рзд) (Прив)
179102,Орджоникидзеград (Моск)
058502,Оредеж (Окт)
216000,Орел (Моск)
811905,Оренбург (Ю-Ур)
037804,Орехово (Окт)
230008,Орехово-Зуево (Моск)
974816,Орехово-Приморское (ДВост)
268503,Оричи (Горьк)
610506,Орловка (Прив)
515744,Орловка-Кубанская (С-Кав)
918426,Орокот (рзд) (ДВост)
936026,Оронгой (В-Сиб)
886206,Оросительный (Крас)
951212,Ороченский (Заб)
810006,Орск (Ю-Ур)
814227,Орск-Новый Город (Ю-Ур)
798221,Ортъягун (рзд) (Сверд)
761602,Осенцы (Сверд)
539408,Осетиновский (С-Кав)
062505,Осеченка (Окт)
265717,Осинки (Горьк)
865002,Осинники (З-Сиб)
258022,Осиновая Гора (Горьк)
811069,Осинодольский (обп) (Ю-Ур)
437920,Осколец (Ю-Вост)
865445,Осман (рзд) (З-Сиб)
835558,Осолодино (обп) (З-Сиб)
868212,Останино (Крым)
205203,Остапово (Моск)
069203,Осташков (Окт)
051318,Остолопово (Окт)
943521,Остречная (Заб)
070200,Остров (Окт)
797205,Островной (Сверд)
860244,Островская (З-Сиб)
305609,Островское (Сев)
581708,Острогожск (Ю-Вост)
856709,Остряково (Крым)
063616,Осуга (Окт)
259114,Осыплянский (Горьк)
905746,Осыпной (рзд) (В-Сиб)
636608,Отвага (Кбш)
581924,Откос (Ю-Вост)
632510,Оторма (рзд) (Кбш)
215605,Отрада (Моск)
653516,Отрада Башкирская (Кбш)
856221,Отрадная (Крым)
022813,Отрадное (Окт)
529709,Отрадо-Кубанская (С-Кав)
208502,Отрешково (Моск)
590001,Отрожка (Ю-Вост)
966429,Оунэ (ДВост)
777808,Оус (Сверд)
068018,Охват (Окт)
643976,Охотничья (Кбш)
288418,Охотпост (рзд) (Сев)
208606,Охочевка (Моск)
180203,Очаково I (Моск)
514826,Очеретоватый (обп) (С-Кав)
289041,Ошвор (рзд) (Сев)
288827,Ошпер (Сев)
792704,Ощепково (Сверд)
049002,Оять-Волховстроевский (Окт)
854224,Ояш (З-Сиб)
022334,Ояярви (Окт)
227700,Павелец-Сызранский (Моск)
228205,Павелец-Тульский (Моск)
171030,Павлиново (Моск)
030400,Павлово-на-Неве (Окт)
032508,Павловск (Окт)
583205,Павловск-Воронежский (Ю-Вост)
231104,Павловский Посад (Моск)
196502,Павшино (Моск)
025402,Падозеро (Окт)
860742,Падунская (З-Сиб)
925006,Падунские Пороги (В-Сиб)
605461,Пады (Ю-Вост)
218307,Пажень (Моск)
049638,Пай (Окт)
641222,Пайгарм (обп) (Кбш)
526908,Палагиада (С-Кав)
581106,Палатовка (Ю-Вост)
997409,Палево (ДВост)
291124,Паленьга (Сев)
185508,Палики (Моск)
619002,Палласовка (Прив)
764600,Пальники (Сверд)
272804,Панасюк (Горьк)
798804,Пангоды (до Сывдармы (стр)) (Сверд)
064619,Паникля (Окт)
063122,Панино (Окт)
927040,Паниха (В-Сиб)
621106,Паницкая (Прив)
194210,Панки (Моск)
836300,Панкрушиха (З-Сиб)
845935,Паново (рзд) (З-Сиб)
311012,Пантелеево (Сев)
779019,Пантынг (Сверд)
613400,Панфилово (Прив)
633419,Панчулидзиевка (рзд) (Кбш)
052310,Панышино (Окт)
205542,Паньково (Моск)
614624,Паньшино (обп) (Прив)
303251,Паприха (Сев)
251305,Паратск (Горьк)
038510,Парголово (Окт)
798630,Парка (рзд) (Сверд)
765073,Парма (Сверд)
038309,Парнас (Окт)
983800,Партизанск (ДВост)
963830,Партизанские Сопки (ДВост)
056203,Парфино (Окт)
923509,Парчум (В-Сиб)
614812,Паршин (бп) (Прив)
585836,Пасеково (Ю-Вост)
277108,Пастухово (Горьк)
100815,Пастухово-Новое (Клнг)
783118,Пастушный (Сверд)
776330,Пасынок (Сверд)
592806,Патриаршая (Ю-Вост)
642403,Патрикеево (Кбш)
869412,Пахаревка (Крым)
271826,Пахарь (Горьк)
210790,Пахомово (Моск)
633001,Пачелма (Кбш)
048902,Паша (Окт)
925203,Пашенный (В-Сиб)
767007,Пашия (Сверд)
632609,Пашково (Кбш)
525500,Пашковская (С-Кав)
297120,Пежма (Сев)
318312,Пелгусово (Сев)
030608,Пелла (Окт)
777901,Пелым (Сверд)
282623,Пелысь (Сев)
252219,Пемба (Горьк)
630105,Пенза I (Кбш)
630209,Пенза II (Кбш)
630001,Пенза III (Кбш)
630302,Пенза IV (Кбш)
994701,Пензенская (ДВост)
027408,Пенинга (Окт)
069109,Пено (Окт)
950722,Пеньковая (Заб)
990014,Первая Падь (ДВост)
981307,Первая Речка (ДВост)
981504,Первая Речка-дизельное топливо (ДВост)
981608,Первая Речка-слив светлый (ДВост)
981400,Первая Речка-слив темный (ДВост)
246203,Первомайск-Горьковский (Горьк)
781701,Первоуральск (Сверд)
305577,Первушино (Сев)
011109,Пергуба (Окт)
794907,Перебор (Сверд)
918021,Перевальный (ДВост)
584922,Перевальская (Ю-Вост)
220843,Перевлес (Моск)
923000,Перевоз (В-Сиб)
244602,Перевозская (Горьк)
636582,Переволоки (Кбш)
811604,Переволоцкая (Ю-Ур)
780016,Перегон (обп) (Сверд)
772109,Перегрузочная (Сверд)
526607,Передовая (С-Кав)
058124,Передольская (Окт)
934330,Переемная (В-Сиб)
972149,Перелесок (пп) (ДВост)
590904,Перелешино (Ю-Вост)
274364,Перелом (рзд) (Горьк)
187931,Перерушево (рзд) (Моск)
782628,Перескачка (Сверд)
313501,Переславль (Сев)
103705,Переславское-Западное (Клнг)
266014,Перехватка (Горьк)
037700,Пери (Окт)
796565,Перил (рзд) (Сверд)
295159,Пермилово (Сев)
761000,Пермь I (Сверд)
761104,Пермь II (Сверд)
761208,Пермь II (перев.) (Сверд)
760008,Пермь-Сортировочная (Сверд)
289016,Пернашор (рзд) (Сев)
193805,Перово (Моск)
513202,Персиановка (С-Кав)
188101,Перспективная (Моск)
840927,Перуново (рзд) (З-Сиб)
777600,Першино (Сверд)
289213,Песец (рзд) (Сев)
233701,Пески (Моск)
600434,Песковатка (Ю-Вост)
042906,Пестово (Окт)
202027,Песчаники (рзд) (Моск)
942425,Песчанка (Заб)
518206,Песчанокопская (С-Кав)
616235,Песчаный (бп) (Прив)
585615,Песчаный (рзд) (Ю-Вост)
044009,Песь (Окт)
842414,Песьянка (З-Сиб)
182509,Петелино (Моск)
603413,Петелино (рзд) (Ю-Вост)
621801,Петров Вал (Прив)
983001,Петровка (ДВост)
868276,Петрово (Крым)
314106,Петровск (Сев)
609301,Петровск-Саратовский (Прив)
317702,Петровская (Сев)
940105,Петровский Завод (Заб)
026903,Петрогранит (Окт)
010002,Петрозаводск (Окт)
036500,Петрокрепость (Окт)
820001,Петропавловск (Ю-Ур)
621816,Петрунин (рзд) (Прив)
288831,Петрунь (Сев)
830516,Петрушенко (обп) (З-Сиб)
953129,Петруши (Заб)
307017,Петрушино (рзд) (Сев)
264907,Петряевка (Горьк)
826402,Петухово (Ю-Ур)
262102,Петушки (Горьк)
022645,Петяярви (Окт)
300709,Печаткино (Сев)
018004,Печенга (Окт)
635664,Печерский Берег (рзд) (Кбш)
288009,Печора (Сев)
288808,Печора (перев.) (Сев)
070709,Печоры-Псковские (Окт)
245709,Пешелань (Горьк)
316618,Пешково (рзд) (Сев)
275206,Пещера (Горьк)
818016,Пещерная (Ю-Ур)
275901,Пибаньшур (Горьк)
965709,Пивань (ДВост)
829449,Пивкино (обп) (Ю-Ур)
276110,Пижил (рзд) (Горьк)
267200,Пижма (Горьк)
025900,Пийтсиеки (Окт)
047308,Пикалево I (Окт)
047204,Пикалево II (Окт)
832309,Пикетное (З-Сиб)
245107,Пильна (Горьк)
201503,Пильшино (Моск)
245427,Пинер (обп) (Горьк)
606303,Пинеровка (Ю-Вост)
015102,Пинозеро (Окт)
272706,Пинюг (Горьк)
312320,Пиняги (рзд) (Сев)
103809,Пионерский Курорт (Клнг)
802802,Пирит (Ю-Ур)
882205,Пировская (Крас)
636826,Пискалы (рзд) (Кбш)
037024,Пискаревка (Окт)
647604,Письмянка (Кбш)
626701,Питерка (Прив)
024804,Питкяранта (Окт)
651135,Пихта (Кбш)
650927,Пихта-Товарная (Кбш)
640126,Пичкиряево (Кбш)
641241,Пишля (обп) (Кбш)
311309,Пищалкино (Сев)
867147,Пл 101 км (Крым)
867135,Пл 103 км (Крым)
867120,Пл 105 км (Крым)
